eBay: quarterly net revenue 2014-2021;
Q1 '14;2.15
Q2 '14;2.17
Q3 '14;2.15
Q4 '14;2.32
Q1 '15;2.06
Q2 '15;2.11
Q3 '15;2.1
Q4 '15;2.32
Q1 '16;2.14
Q2 '16;2.31
Q3 '16;2.3
Q4 '16;2.47
Q1 '17;2.3
Q2 '17;2.42
Q3 '17;2.5
Q4 '17;2.71
Q1 '18;2.58
Q2 '18;2.64
Q3 '18;2.65
Q4 '18;2.88
Q1 '19;2.41
Q2 '19;2.42
Q3 '19;2.08
Q4 '19;2.82
Q1 '20;2.13
Q2 '20;2.34
Q3 '20;2.26
Q4 '20;2.48
Q1 '21;2.64
Q2 '21;2.67
