Alibaba's quarterly consolidated revenue Q3 2015-Q3 2021;
Q3 '15;22171
Q4 '15;34543
Q1 '16;24184
Q2 '16;32154
Q3 '16;34292
Q4 '16;53248
Q1 '17;38579
Q2 '17;50184
Q3 '17;55122
Q4 '17;83028
Q1 '18;61932
Q2 '18;80920
Q3 '18;85148
Q4 '18;117278
Q1 '19;93498
Q2 '19;114924
Q3 '19;119017
Q4 '19;161456
Q1 '20;114314
Q2 '20;153751
Q3 '20;155059
Q4 '20;221084
Q1 '21;187395
Q2 '21;205740
Q3' 21;200690
