eBay: quarterly net income 2014-2021;
Q1 '14;-2326
Q2 '14;676
Q3 '14;673
Q4 '14;1023
Q1 '15;586
Q2 '15;517
Q3 '15;529
Q4 '15;600
Q1 '16;550
Q2 '16;496
Q3 '16;509
Q4 '16;601
Q1 '17;538
Q2 '17;495
Q3 '17;511
Q4 '17;618
Q1 '18;548
Q2 '18;533
Q3 '18;554
Q4 '18;670
Q1 '19;590
Q2 '19;576
Q3 '19;435
Q4 '19;535
Q1 '20;522
Q2 '20;702
Q3 '20;604
Q4 '20;600
Q1 '21;758
Q2 '21;675
