freq	1	1	-11.695
0.000232702	0	0.000129342	0	-0.000708569	0
9.6267e-05	0	1.68007e-05	0	-0.000661642	0
2.14301e-05	0	0.000112766	0	-0.000645986	0
3.22474e-05	0	0.000149096	0	-0.000596523	0
-7.55216e-05	0	0.000171487	0	-0.000776319	0
1.10523e-05	0	9.67116e-05	0	-0.000754087	0
5.2068e-06	0	7.08002e-05	0	-0.00056561	0
-0.00012294	0	5.97786e-05	0	-0.000593217	0
-5.4725e-06	0	-5.85369e-05	0	-0.000578072	0
-0.00011059	0	-6.6738e-05	0	-0.000592502	0
3.27635e-05	0	8.3457e-05	0	-0.000596329	0
2.678e-05	0	-5.50929e-05	0	-0.000600831	0
6.4132e-05	0	-2.9294e-05	0	-0.000598705	0
-8.50052e-05	0	0.000163894	0	-0.000668775	0
-5.03665e-05	0	-9.92153e-05	0	-0.000791091	0
-5.8634e-05	0	-9.52246e-05	0	-0.000701738	0
5.27271e-05	0	-9.45297e-05	0	-0.000756611	0
4.77656e-05	0	-9.71101e-05	0	-0.000661345	0
0.000116829	0	-3.57782e-05	0	-0.000692244	0
0.000242676	0	-0.000147747	0	-0.000723071	0
-0.000183664	0	6.65387e-05	0	-0.000702872	0
-0.000307283	0	0.000145801	0	-0.000772548	0
0.000274279	0	-0.000112976	0	-0.000608925	0
0.000352504	0	-0.000234567	0	-0.000728099	0
0.000186714	0	-0.000177215	0	-0.000858366	0
8.14642e-05	0	-6.21341e-05	0	-0.000791577	0
0.00016092	0	-1.17166e-05	0	-0.000574567	0
1.04289e-05	0	5.84602e-05	0	-0.000684012	0
-0.000427888	0	0.00019349	0	-0.000768752	0
-0.000252512	0	0.000180434	0	-0.00090747	0
-0.000325785	0	0.000121305	0	-0.000694109	0
-7.03557e-05	0	1.30144e-05	0	-0.000702192	0
-0.000158038	0	8.53067e-05	0	-0.000768133	0
-0.000226779	0	3.86908e-05	0	-0.000586478	0
0.000244582	0	9.45706e-05	0	-0.000566156	0
0.000167548	0	0.000136935	0	-0.000880608	0
0.000378947	0	0.000237402	0	-0.000716643	0
7.91086e-05	0	4.34224e-05	0	-0.000789523	0
-4.80262e-05	0	-0.000105567	0	-0.000649935	0
0.000147661	0	1.46955e-05	0	-0.000508141	0
-0.000175698	0	3.28555e-06	0	-0.000708901	0
-0.000288995	0	-6.36977e-05	0	-0.000777106	0
-0.000294774	0	-4.15931e-05	0	-0.000702279	0
-0.000239349	0	-8.84083e-05	0	-0.000910439	0
-0.000410315	0	-0.000108341	0	-0.000770811	0
-0.000162596	0	-1.467e-05	0	-0.000776033	0
-5.94771e-05	0	6.03406e-05	0	-0.000709944	0
-0.000214439	0	1.9279e-05	0	-0.000590969	0
freq	2	2	3.30669
0.000204681	0	-0.00058577	0	-0.000129953	0
0.000201163	0	-0.000566261	0	-9.11622e-05	0
0.000121875	0	-0.000570399	0	5.64604e-06	0
-4.78833e-05	0	-0.000667801	0	3.63197e-05	0
0.000337726	0	-0.000858309	0	3.54443e-05	0
0.000135427	0	-0.000514183	0	-0.000103385	0
7.81525e-05	0	-0.000371619	0	-3.51894e-05	0
0.000323525	0	-0.000651212	0	-4.16776e-05	0
-4.47805e-05	0	-0.000422384	0	-5.96851e-05	0
7.75374e-05	0	-0.000627918	0	-3.53445e-05	0
0.000232496	0	-0.000855228	0	-4.1927e-05	0
4.05916e-05	0	-0.000442818	0	-4.8321e-05	0
5.77957e-05	0	-0.000840556	0	-1.81571e-05	0
0.000352697	0	-0.000895676	0	-2.41577e-06	0
-8.2502e-05	0	-0.000625364	0	-8.89847e-06	0
-7.29331e-05	0	-0.000655389	0	-3.85693e-05	0
4.22594e-05	0	-0.000521463	0	-8.13883e-05	0
8.76327e-05	0	-0.000581342	0	-0.000147274	0
6.77802e-05	0	-0.000619136	0	-7.68726e-05	0
-8.97604e-06	0	-0.000538402	0	-6.58464e-05	0
0.000301539	0	-0.000943093	0	-5.0421e-07	0
0.000423015	0	-0.00112944	0	-6.95975e-05	0
5.56847e-06	0	-0.000566521	0	-0.000200116	0
-0.000116572	0	-0.000426661	0	-5.58066e-05	0
3.09895e-05	0	-0.000565125	0	6.1231e-05	0
7.67119e-05	0	-0.000600569	0	1.09375e-05	0
3.56493e-05	0	-0.000624915	0	-0.000168589	0
0.000156853	0	-0.00070355	0	-8.4541e-05	0
0.000430872	0	-0.00123529	0	-5.6272e-05	0
0.000381243	0	-0.00121504	0	-1.14251e-05	0
0.000537809	0	-0.00107327	0	-0.000192059	0
0.000293023	0	-0.000853433	0	-1.10594e-05	0
0.000199174	0	-0.000983596	0	9.41597e-05	0
0.000332285	0	-0.000862254	0	-3.89848e-05	0
0.000239089	0	-0.000576788	0	-0.000204144	0
0.000207657	0	-0.00053475	0	-8.59151e-05	0
0.000176435	0	-0.000660581	0	-0.000120063	0
0.000169475	0	-0.000575281	0	-4.41045e-06	0
0.000237233	0	-0.000465635	0	-0.000103607	0
0.000200121	0	-0.000624516	0	-0.000136558	0
0.000135871	0	-0.000882893	0	-5.31525e-05	0
9.79718e-05	0	-0.00101161	0	6.66776e-05	0
2.39804e-05	0	-0.000968121	0	0.000165497	0
0.000106178	0	-0.00104763	0	6.74643e-05	0
0.000141572	0	-0.00111946	0	5.01162e-05	0
0.000195567	0	-0.000913013	0	-0.000136613	0
0.000100803	0	-0.00078793	0	-4.05085e-05	0
0.000130402	0	-0.000849648	0	-6.0217e-05	0
freq	3	3	7.86766
-0.000378273	0	0.000113298	0	0.000151951	0
-0.000572702	0	-0.000120689	0	0.000127754	0
-0.000527858	0	-2.814e-05	0	0.000158897	0
-0.000228902	0	0.000235896	0	0.000123276	0
-0.000552144	0	0.00024434	0	-5.09102e-05	0
-0.000458459	0	-1.65558e-05	0	4.93521e-05	0
-0.000235587	0	-8.90229e-06	0	3.52107e-05	0
-0.000846996	0	-4.28226e-05	0	1.12096e-05	0
-0.000389929	0	-6.31069e-05	0	4.62122e-05	0
-0.00106455	0	-0.000152112	0	1.47182e-05	0
-0.000599617	0	-7.393e-05	0	0.000116669	0
-0.000291183	0	-0.000381704	0	9.38398e-05	0
